Recv_Pkts,Name,Recv_Bytes,Sent_Bytes,Sent_Pkts,Time
180952,BD-1-5,271429157,212470944,141647,06/09/18 9:26:33
159206,BD-1-6,238810280,259032111,172688,06/09/18 9:26:33
139884,BD-2-4,209826475,251026759,167351,06/09/18 9:26:33
146484,BD-2-6,219726030,253136458,168757,06/09/18 9:26:33
178104,BD-3-5,267156875,260309084,173539,06/09/18 9:26:33
145745,BD-3-6,218617873,249971939,166647,06/09/18 9:26:33
179809,BD-4-6,269714352,254386251,169590,06/09/18 9:26:33
180350,BD-5-6,270525067,265460932,176973,06/09/18 9:26:33
146500,BD-1-2,219751126,215125360,143416,06/09/18 9:26:38
151960,BD-1-3,227940093,248370930,165580,06/09/18 9:26:38
159766,BD-1-4,239649913,257702585,171801,06/09/18 9:26:38
180201,BD-1-5,270302695,218451327,145634,06/09/18 9:26:38
158760,BD-1-6,238141441,215937458,143958,06/09/18 9:26:38
146618,BD-2-4,219927942,251329772,167553,06/09/18 9:26:38
176575,BD-2-6,264862877,216554151,144369,06/09/18 9:26:38
158566,BD-3-5,237849681,246549737,164366,06/09/18 9:26:38
164597,BD-3-6,246895846,270312202,180208,06/09/18 9:26:38
171240,BD-4-6,256860755,238867056,159244,06/09/18 9:26:38
173907,BD-5-6,260861652,238752249,159168,06/09/18 9:26:38
166631,BD-1-2,249946769,256446652,170964,06/09/18 9:26:43
150316,BD-1-3,225474007,267912700,178608,06/09/18 9:26:43
174628,BD-1-4,261943430,251460950,167640,06/09/18 9:26:43
154328,BD-1-5,231492218,255108649,170072,06/09/18 9:26:43
163328,BD-1-6,244992710,258336240,172224,06/09/18 9:26:43
167356,BD-2-4,251035417,217022303,144681,06/09/18 9:26:43
150382,BD-2-6,225574250,220454044,146969,06/09/18 9:26:43
167985,BD-3-5,251978146,227310169,151540,06/09/18 9:26:43
181595,BD-3-6,272393501,210899751,140599,06/09/18 9:26:43
169855,BD-4-6,254783429,209738325,139825,06/09/18 9:26:43
153634,BD-5-6,230452054,255755364,170503,06/09/18 9:26:43
148966,BD-1-2,223449210,240734802,160489,06/09/18 9:26:48
164261,BD-1-3,246392694,239547687,159698,06/09/18 9:26:48
156340,BD-1-4,234510956,256838651,171225,06/09/18 9:26:48
181552,BD-1-5,272328625,242186221,161457,06/09/18 9:26:48
154535,BD-1-6,231802959,214423894,142949,06/09/18 9:26:48
140243,BD-2-4,210365199,257147948,171431,06/09/18 9:26:48
174520,BD-2-6,261780840,249922837,166615,06/09/18 9:26:48
170693,BD-3-5,256040804,234986811,156657,06/09/18 9:26:48
178831,BD-3-6,268247937,235152963,156768,06/09/18 9:26:48
140138,BD-4-6,210207173,246176847,164117,06/09/18 9:26:48
164194,BD-5-6,246292359,268501475,179000,06/09/18 9:26:48
146747,BD-1-2,220121301,219366116,146244,06/09/18 9:26:53
177718,BD-1-3,266577738,251048308,167365,06/09/18 9:26:53
153741,BD-1-4,230612320,241875246,161250,06/09/18 9:26:53
173973,BD-1-5,260960035,238076836,158717,06/09/18 9:26:53
179155,BD-1-6,268732655,260206431,173470,06/09/18 9:26:53
181098,BD-2-4,271647994,231662887,154441,06/09/18 9:26:53
174494,BD-2-6,261742118,214916325,143277,06/09/18 9:26:53
172115,BD-3-5,258172667,226699257,151132,06/09/18 9:26:53
141476,BD-3-6,212214245,246793897,164529,06/09/18 9:26:53
148903,BD-4-6,223354932,211192202,140794,06/09/18 9:26:53
172667,BD-5-6,259001848,245694479,163796,06/09/18 9:26:53
140963,BD-1-2,211445125,262156908,174771,06/09/18 9:26:58
150021,BD-1-3,225032377,249654598,166436,06/09/18 9:26:58
150843,BD-1-4,226265500,221876995,147917,06/09/18 9:26:58
167972,BD-1-5,251958055,246719612,164479,06/09/18 9:26:58
171288,BD-1-6,256932211,257966710,171977,06/09/18 9:26:58
142590,BD-2-4,213885491,260509524,173673,06/09/18 9:26:58
167862,BD-2-6,251793487,237900753,158600,06/09/18 9:26:58
140085,BD-3-5,210128422,255925288,170616,06/09/18 9:26:58
168892,BD-3-6,253338384,265181440,176787,06/09/18 9:26:58
152722,BD-4-6,229084140,233138592,155425,06/09/18 9:26:58
157168,BD-5-6,235752685,258259140,172172,06/09/18 9:26:58
172897,BD-1-2,259346829,227207839,151471,06/09/18 9:27:03
165546,BD-1-3,248319385,222949833,148633,06/09/18 9:27:03
166681,BD-1-4,250021507,233647441,155764,06/09/18 9:27:03
145798,BD-1-5,218698397,255991085,170660,06/09/18 9:27:03
145577,BD-1-6,218366577,243757858,162505,06/09/18 9:27:03
154277,BD-2-4,231415509,232623747,155082,06/09/18 9:27:03
145908,BD-2-6,218863376,265997035,177331,06/09/18 9:27:03
145939,BD-3-5,218909824,229219120,152812,06/09/18 9:27:03
140102,BD-3-6,210153247,221688331,147792,06/09/18 9:27:03
160763,BD-4-6,241145626,265280471,176853,06/09/18 9:27:03
175282,BD-5-6,262924001,216855067,144570,06/09/18 9:27:03
142996,BD-1-2,214494092,229638314,153092,06/09/18 9:27:08
150917,BD-1-3,226376247,230176269,153450,06/09/18 9:27:08
144237,BD-1-4,216356805,225456173,150304,06/09/18 9:27:08
145804,BD-1-5,218707132,212231367,141487,06/09/18 9:27:08
181217,BD-1-6,271825868,271638825,181092,06/09/18 9:27:08
154912,BD-2-4,232368250,242840036,161893,06/09/18 9:27:08
148515,BD-2-6,222773457,270315013,180210,06/09/18 9:27:08
155956,BD-3-5,233934376,248351951,165567,06/09/18 9:27:08
140330,BD-3-6,210496464,258540643,172360,06/09/18 9:27:08
175574,BD-4-6,263362197,255750479,170500,06/09/18 9:27:08
146278,BD-5-6,219417609,235249425,156832,06/09/18 9:27:08
174561,BD-1-2,261842815,229893932,153262,06/09/18 9:27:13
155907,BD-1-3,233861796,218192473,145461,06/09/18 9:27:13
175722,BD-1-4,263583357,261408066,174272,06/09/18 9:27:13
181657,BD-1-5,272485995,230892458,153928,06/09/18 9:27:13
144681,BD-1-6,217022534,214345954,142897,06/09/18 9:27:13
162940,BD-2-4,244410393,231647823,154431,06/09/18 9:27:13
172952,BD-2-6,259428874,242120144,161413,06/09/18 9:27:13
146074,BD-3-5,219112273,265768631,177179,06/09/18 9:27:13
174357,BD-3-6,261536727,267715583,178477,06/09/18 9:27:13
179570,BD-4-6,269355869,252686104,168457,06/09/18 9:27:13
160576,BD-5-6,240865352,234068619,156045,06/09/18 9:27:13
179392,BD-1-2,269088729,241424749,160949,06/09/18 9:27:18
166146,BD-1-3,249219408,222864580,148576,06/09/18 9:27:18
158456,BD-1-4,237684471,248943504,165962,06/09/18 9:27:18
142290,BD-1-5,213435828,258848256,172565,06/09/18 9:27:18
147417,BD-1-6,221126992,236359924,157573,06/09/18 9:27:18
154462,BD-2-4,231694370,270072233,180048,06/09/18 9:27:18
162107,BD-2-6,243160721,222543212,148362,06/09/18 9:27:18
166791,BD-3-5,250187136,244183212,162788,06/09/18 9:27:18
143172,BD-3-6,214758567,252721858,168481,06/09/18 9:27:18
142110,BD-4-6,213166240,214542926,143028,06/09/18 9:27:18
151095,BD-5-6,226643843,228956523,152637,06/09/18 9:27:18
180005,BD-1-2,270008742,213397350,142264,06/09/18 9:27:23
167558,BD-1-3,251337730,230836859,153891,06/09/18 9:27:23
162847,BD-1-4,244270620,239285428,159523,06/09/18 9:27:23
144311,BD-1-5,216467715,264456852,176304,06/09/18 9:27:23
175905,BD-1-6,263858091,213416385,142277,06/09/18 9:27:23
172519,BD-2-4,258779095,269609935,179739,06/09/18 9:27:23
149625,BD-2-6,224438934,254932205,169954,06/09/18 9:27:23
178315,BD-3-5,267472990,226158371,150772,06/09/18 9:27:23
167712,BD-3-6,251568628,230955272,153970,06/09/18 9:27:23
145324,BD-4-6,217986573,231144276,154096,06/09/18 9:27:23
145547,BD-5-6,218321118,265589872,177059,06/09/18 9:27:23
156298,BD-1-2,234447369,266072517,177381,06/09/18 9:27:28
162706,BD-1-3,244060032,265592096,177061,06/09/18 9:27:28
167461,BD-1-4,251191532,241203451,160802,06/09/18 9:27:28
166831,BD-1-5,250247461,234786214,156524,06/09/18 9:27:28
171182,BD-1-6,256774380,251919844,167946,06/09/18 9:27:28
153418,BD-2-4,230128364,240569113,160379,06/09/18 9:27:28
175564,BD-2-6,263346365,255812410,170541,06/09/18 9:27:28
157705,BD-3-5,236557800,263363007,175575,06/09/18 9:27:28
164790,BD-3-6,247186030,261713485,174475,06/09/18 9:27:28
150602,BD-4-6,225903844,227714447,151809,06/09/18 9:27:28
168192,BD-5-6,252288344,225307699,150205,06/09/18 9:27:28
177543,BD-1-2,266315536,221023905,147349,06/09/18 9:27:33
144191,BD-1-3,216287659,266589098,177726,06/09/18 9:27:33
144666,BD-1-4,216999811,229052364,152701,06/09/18 9:27:33
156072,BD-1-5,234108035,237328798,158219,06/09/18 9:27:33
170305,BD-1-6,255458565,240299374,160199,06/09/18 9:27:33
162844,BD-2-4,244266763,255698806,170465,06/09/18 9:27:33
154831,BD-2-6,232247326,265610679,177073,06/09/18 9:27:33
140021,BD-3-5,210032173,264744139,176496,06/09/18 9:27:33
150230,BD-3-6,225346026,261217873,174145,06/09/18 9:27:33
180829,BD-4-6,271244345,222900627,148600,06/09/18 9:27:33
149705,BD-5-6,224558920,261670442,174446,06/09/18 9:27:33
158189,BD-1-2,237283821,240207104,160138,06/09/18 9:27:38
144087,BD-1-3,216131160,262953002,175302,06/09/18 9:27:38
174229,BD-1-4,261344991,260634183,173756,06/09/18 9:27:38
181520,BD-1-5,272281098,225235571,150157,06/09/18 9:27:38
175155,BD-1-6,262733349,219684252,146456,06/09/18 9:27:38
173048,BD-2-4,259572799,227955251,151970,06/09/18 9:27:38
163957,BD-2-6,245936403,221721799,147814,06/09/18 9:27:38
166976,BD-3-5,250464486,264998626,176665,06/09/18 9:27:38
141403,BD-3-6,212105721,230882535,153921,06/09/18 9:27:38
156488,BD-4-6,234732380,265008390,176672,06/09/18 9:27:38
145298,BD-5-6,217947387,220359581,146906,06/09/18 9:27:38
147080,BD-1-2,220621419,238583381,159055,06/09/18 9:27:43
152501,BD-1-3,228752579,260655806,173770,06/09/18 9:27:43
177839,BD-1-4,266759527,244620160,163080,06/09/18 9:27:43
139860,BD-1-5,209791360,243895443,162596,06/09/18 9:27:43
168161,BD-1-6,252242884,254679500,169786,06/09/18 9:27:43
157939,BD-2-4,236909199,262884701,175256,06/09/18 9:27:43
151626,BD-2-6,227439052,234939638,156626,06/09/18 9:27:43
143119,BD-3-5,214679986,222477707,148318,06/09/18 9:27:43
168449,BD-3-6,252673814,240148724,160099,06/09/18 9:27:43
173890,BD-4-6,260836474,262777094,175184,06/09/18 9:27:43
174836,BD-5-6,262254733,224255459,149503,06/09/18 9:27:43
178013,BD-1-2,267019601,268870402,179246,06/09/18 9:27:48
144818,BD-1-3,217227604,236033994,157355,06/09/18 9:27:48
150506,BD-1-4,225759260,264978699,176652,06/09/18 9:27:48
145955,BD-1-5,218932892,216928251,144618,06/09/18 9:27:48
146650,BD-1-6,219975478,223166774,148777,06/09/18 9:27:48
154183,BD-2-4,231274591,228853583,152569,06/09/18 9:27:48
167177,BD-2-6,250766402,230265171,153510,06/09/18 9:27:48
152198,BD-3-5,228297568,235488457,156992,06/09/18 9:27:48
174977,BD-3-6,262466698,215066080,143377,06/09/18 9:27:48
147767,BD-4-6,221651564,259694801,173129,06/09/18 9:27:48
180959,BD-5-6,271438759,265461411,176974,06/09/18 9:27:48
167805,BD-1-2,251708077,212748635,141832,06/09/18 9:27:53
169778,BD-1-3,254667462,222639675,148426,06/09/18 9:27:53
155143,BD-1-4,232714577,272466589,181644,06/09/18 9:27:53
166605,BD-1-5,249907985,250911344,167274,06/09/18 9:27:53
163638,BD-1-6,245457101,222713874,148475,06/09/18 9:27:53
142418,BD-2-4,213628096,264877657,176585,06/09/18 9:27:53
158432,BD-2-6,237648110,230435306,153623,06/09/18 9:27:53
162496,BD-3-5,243745336,261345969,174230,06/09/18 9:27:53
142464,BD-3-6,213697042,227053051,151368,06/09/18 9:27:53
153018,BD-4-6,229527730,232633827,155089,06/09/18 9:27:53
154203,BD-5-6,231305029,237511121,158340,06/09/18 9:27:53
164947,BD-1-2,247421712,246331121,164220,06/09/18 9:27:58
162339,BD-1-3,243509810,215179704,143453,06/09/18 9:27:58
170845,BD-1-4,256267624,211294708,140863,06/09/18 9:27:58
178735,BD-1-5,268102512,263090504,175393,06/09/18 9:27:58
178016,BD-1-6,267025319,367001700,142485,06/09/18 9:27:58
161185,BD-2-4,241778701,214988310,143325,06/09/18 9:27:58
165749,BD-2-6,248624696,271541556,181027,06/09/18 9:27:58
165825,BD-3-5,248738237,257029655,171353,06/09/18 9:27:58
163817,BD-3-6,245725848,215101853,143401,06/09/18 9:27:58
141693,BD-4-6,212540209,252962699,168641,06/09/18 9:27:58
141415,BD-5-6,212123674,269990129,179993,06/09/18 9:27:58
150851,BD-1-2,226277352,256533414,171022,06/09/18 9:28:03
150982,BD-1-3,226473739,226822636,151215,06/09/18 9:28:03
172314,BD-1-4,258471949,230575771,153717,06/09/18 9:28:03
153745,BD-1-5,230617845,221340269,147560,06/09/18 9:28:03
177455,BD-1-6,266182932,265250198,176833,06/09/18 9:28:03
149621,BD-2-4,224432128,269390761,179593,06/09/18 9:28:03
172619,BD-2-6,258928954,256266869,170844,06/09/18 9:28:03
154488,BD-3-5,231732360,265647619,177098,06/09/18 9:28:03
156822,BD-3-6,235233079,261227318,174151,06/09/18 9:28:03
165669,BD-4-6,248503671,219112675,146075,06/09/18 9:28:03
181633,BD-5-6,272450178,267229152,178152,06/09/18 9:28:03
141785,BD-1-2,212678564,262792792,175195,06/09/18 9:28:08
154419,BD-1-3,231628925,262479006,174986,06/09/18 9:28:08
162584,BD-1-4,243876953,234850392,156566,06/09/18 9:28:08
166166,BD-1-5,249250176,243308918,162205,06/09/18 9:28:08
154830,BD-1-6,232246058,260148725,173432,06/09/18 9:28:08
162022,BD-2-4,243033152,245875323,163916,06/09/18 9:28:08
181379,BD-2-6,272069397,259438986,172959,06/09/18 9:28:08
155580,BD-3-5,233370702,215917764,143945,06/09/18 9:28:08
151398,BD-3-6,227098177,247948039,165298,06/09/18 9:28:08
149457,BD-4-6,224186124,271633824,181089,06/09/18 9:28:08
175687,BD-5-6,263531755,211586476,141057,06/09/18 9:28:08
153355,BD-1-2,230033620,247816408,165210,06/09/18 9:28:13
149385,BD-1-3,224078915,257444753,171629,06/09/18 9:28:13
156579,BD-1-4,234868789,217331740,144887,06/09/18 9:28:13
166847,BD-1-5,250271882,218100865,145400,06/09/18 9:28:13
163140,BD-1-6,244710169,252126331,168084,06/09/18 9:28:13
177331,BD-2-4,265996504,209810483,139873,06/09/18 9:28:13
166998,BD-2-6,250498126,262673545,175115,06/09/18 9:28:13
170243,BD-3-5,255365177,222189382,148126,06/09/18 9:28:13
168258,BD-3-6,252387052,219545072,146363,06/09/18 9:28:13
145414,BD-4-6,218121073,212508502,141672,06/09/18 9:28:13
179987,BD-5-6,269981621,250500401,167000,06/09/18 9:28:13
143573,BD-1-2,215359657,211236967,140824,06/09/18 9:28:18
155751,BD-1-3,233626562,242980647,161987,06/09/18 9:28:18
150381,BD-1-4,225571958,216712113,144474,06/09/18 9:28:18
158585,BD-1-5,237877505,236865304,157910,06/09/18 9:28:18
174429,BD-1-6,261644463,252902288,168601,06/09/18 9:28:18
166004,BD-2-4,249006155,230891564,153927,06/09/18 9:28:18
152663,BD-2-6,228995032,224566269,149710,06/09/18 9:28:18
148209,BD-3-5,222314261,214812670,143208,06/09/18 9:28:18
171278,BD-3-6,256917668,211888792,141259,06/09/18 9:28:18
144359,BD-4-6,216538671,250654412,167102,06/09/18 9:28:18
146317,BD-5-6,219475620,257919624,171946,06/09/18 9:28:18
155867,BD-1-2,233801505,258342000,172228,06/09/18 9:28:23
142825,BD-1-3,214237957,244287327,162858,06/09/18 9:28:23
179821,BD-1-4,269731855,263216074,175477,06/09/18 9:28:23
146830,BD-1-5,220245137,261183530,174122,06/09/18 9:28:23
163795,BD-1-6,245693986,219634998,146423,06/09/18 9:28:23
170038,BD-2-4,255057033,239304464,159536,06/09/18 9:28:23
160312,BD-2-6,240469078,259977916,173318,06/09/18 9:28:23
162115,BD-3-5,243173837,211821258,141214,06/09/18 9:28:23
147868,BD-3-6,221802303,266532507,177688,06/09/18 9:28:23
168358,BD-4-6,252537116,260810837,173873,06/09/18 9:28:23
175346,BD-5-6,263019597,261948996,174632,06/09/18 9:28:23
147455,BD-1-2,221182769,219710634,146473,06/09/18 9:28:28
160744,BD-1-3,241116012,227772609,151848,06/09/18 9:28:28
151680,BD-1-4,227521395,239841981,159894,06/09/18 9:28:28
173519,BD-1-5,260278951,228232102,152154,06/09/18 9:28:28
150030,BD-1-6,225045196,220502342,147001,06/09/18 9:28:28
162457,BD-2-4,243685644,227249438,151499,06/09/18 9:28:28
179312,BD-2-6,268968537,231432085,154288,06/09/18 9:28:28
149943,BD-3-5,224915788,268326750,178884,06/09/18 9:28:28
151337,BD-3-6,227006201,223640010,149093,06/09/18 9:28:28
166794,BD-4-6,250192241,218430102,145620,06/09/18 9:28:28
148980,BD-5-6,223471132,268422979,178948,06/09/18 9:28:28
169220,BD-1-2,253830201,230937731,153958,06/09/18 9:28:33
141630,BD-1-3,212446170,251430668,167620,06/09/18 9:28:33
151306,BD-1-4,226959808,213835838,142557,06/09/18 9:28:33
171243,BD-1-5,256865005,268253593,178835,06/09/18 9:28:33
153822,BD-1-6,230733166,224448611,149632,06/09/18 9:28:33
155390,BD-2-4,233085249,256455251,170970,06/09/18 9:28:33
154535,BD-2-6,231803630,232499828,154999,06/09/18 9:28:33
153314,BD-3-5,229971125,270454831,180303,06/09/18 9:28:33
145414,BD-3-6,218121918,246355756,164237,06/09/18 9:28:33
163773,BD-4-6,245660767,218982928,145988,06/09/18 9:28:33
173228,BD-5-6,259843070,249594675,166396,06/09/18 9:28:33
177935,BD-1-2,266902547,238478516,158985,06/09/18 9:28:38
153892,BD-1-3,230838743,268819516,179213,06/09/18 9:28:38
179668,BD-1-4,269503041,242846926,161897,06/09/18 9:28:38
140097,BD-1-5,210146996,272106063,181404,06/09/18 9:28:38
164956,BD-1-6,247435430,267332090,178221,06/09/18 9:28:38
152587,BD-2-4,228880861,263659683,175773,06/09/18 9:28:38
169562,BD-2-6,254343146,227363664,151575,06/09/18 9:28:38
159308,BD-3-5,238963299,211724739,141149,06/09/18 9:28:38
175626,BD-3-6,263440019,266299977,177533,06/09/18 9:28:38
165938,BD-4-6,248907542,256921293,171280,06/09/18 9:28:38
165932,BD-5-6,248898161,236272247,157514,06/09/18 9:28:38
151526,BD-1-2,227289861,265129307,176752,06/09/18 9:28:43
173451,BD-1-3,260177499,257663084,171775,06/09/18 9:28:43
150592,BD-1-4,225888194,236908350,157938,06/09/18 9:28:43
167205,BD-1-5,250808355,242703559,161802,06/09/18 9:28:43
144540,BD-1-6,216811448,261746917,174497,06/09/18 9:28:43
159244,BD-2-4,238866528,232599855,155066,06/09/18 9:28:43
161903,BD-2-6,242855591,251676845,167784,06/09/18 9:28:43
170987,BD-3-5,256480930,219616743,146411,06/09/18 9:28:43
163331,BD-3-6,244997259,263813916,175875,06/09/18 9:28:43
175267,BD-4-6,262901112,228097996,152065,06/09/18 9:28:43
150095,BD-5-6,225143230,211990240,141326,06/09/18 9:28:43
161531,BD-1-2,242297700,267657515,178438,06/09/18 9:28:48
176607,BD-1-3,264911978,229825689,153217,06/09/18 9:28:48
147932,BD-1-4,221898662,258884715,172589,06/09/18 9:28:48
173314,BD-1-5,259971842,264978892,176652,06/09/18 9:28:48
166198,BD-1-6,249297511,245070924,163380,06/09/18 9:28:48
144439,BD-2-4,216659381,253681660,169121,06/09/18 9:28:48
156922,BD-2-6,235383439,262186926,174791,06/09/18 9:28:48
142828,BD-3-5,214242956,228462951,152308,06/09/18 9:28:48
141691,BD-3-6,212536776,271001939,180667,06/09/18 9:28:48
175321,BD-4-6,262981885,252552122,168368,06/09/18 9:28:48
153287,BD-5-6,229931947,227115628,151410,06/09/18 9:28:48
161035,BD-1-2,241553769,240478058,160318,06/09/18 9:28:53
155552,BD-1-3,233328940,255324154,170216,06/09/18 9:28:53
163429,BD-1-4,245144086,249129739,166086,06/09/18 9:28:53
159665,BD-1-5,239498560,249273656,166182,06/09/18 9:28:53
173966,BD-1-6,260949713,241214131,160809,06/09/18 9:28:53
177926,BD-2-4,266890222,250955679,167303,06/09/18 9:28:53
173924,BD-2-6,260886242,268685508,179123,06/09/18 9:28:53
161615,BD-3-5,242423523,253661659,169107,06/09/18 9:28:53
176465,BD-3-6,264698145,271713371,181142,06/09/18 9:28:53
175268,BD-4-6,262902433,257585789,171723,06/09/18 9:28:53
153918,BD-5-6,230877286,267845948,178563,06/09/18 9:28:53
150168,BD-1-2,225252964,228261563,152174,06/09/18 9:28:58
147441,BD-1-3,221162165,237081060,158054,06/09/18 9:28:58
145663,BD-1-4,218495384,253722407,169148,06/09/18 9:28:58
173299,BD-1-5,259949661,245939988,163959,06/09/18 9:28:58
174664,BD-1-6,261997185,212743565,141829,06/09/18 9:28:58
142104,BD-2-4,213156089,258869480,172579,06/09/18 9:28:58
144091,BD-2-6,216137222,230164085,153442,06/09/18 9:28:58
147632,BD-3-5,221448604,219963465,146642,06/09/18 9:28:58
163054,BD-3-6,244582133,271708277,181138,06/09/18 9:28:58
177598,BD-4-6,266397051,239478966,159652,06/09/18 9:28:58
147638,BD-5-6,221457073,233455041,155636,06/09/18 9:28:58
176776,BD-1-2,265165155,209897788,139931,06/09/18 9:29:03
143849,BD-1-3,215773665,223854565,149236,06/09/18 9:29:03
157268,BD-1-4,235902509,231435826,154290,06/09/18 9:29:03
140271,BD-1-5,210407656,227333291,151555,06/09/18 9:29:03
163992,BD-1-6,245988934,235408703,156939,06/09/18 9:29:03
153220,BD-2-4,229830607,210410232,140273,06/09/18 9:29:03
141369,BD-2-6,212053826,248896818,165931,06/09/18 9:29:03
180166,BD-3-5,270250237,263225906,175483,06/09/18 9:29:03
143019,BD-3-6,214528750,224710956,149807,06/09/18 9:29:03
159383,BD-4-6,239074548,269309620,179539,06/09/18 9:29:03
146149,BD-5-6,219223632,261811291,174540,06/09/18 9:29:03
143460,BD-1-2,215191290,226363266,150908,06/09/18 9:29:08
142370,BD-1-3,213555842,210490642,140327,06/09/18 9:29:08
142706,BD-1-4,214059627,269154612,179436,06/09/18 9:29:08
